listing_id,listing_name,host_id,host_name,neighbourhood_group,lat_lon,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
239899,Spacious & Charming by Prospect Pk,1258363,Todd,"Prospect-Lefferts Gardens, Brooklyn",40.66068;-73.96003,Entire home/apt,"$80,00.-",21,5,19/12/18,0.12,1,0
240800,Private Room Near Brooklyn Museum ,1263176,Joseph,"Prospect Heights, Brooklyn",40.67722;-73.96542,Private room,"$55,00.-",1,147,30/6/19,1.57,1,293
241140,The Notorious B.N.B. { The Wallace },1177497,Jessica,"Clinton Hill, Brooklyn",40.68975;-73.96703,Private room,"$438,00.-",1,43,14/4/19,0.46,11,363
241159,Clinton Hill 1 Bed Bright Loft Apartment,1264655,Ruari,"Bedford-Stuyvesant, Brooklyn",40.69221;-73.95866,Entire home/apt,"$110,00.-",6,8,3/1/19,0.33,1,4
241862,Great Studio in W. Village - NYC!,1269455,Mike,"West Village, Manhattan",40.72969;-74.00635,Entire home/apt,"$200,00.-",2,37,2/1/19,0.39,1,257
242532,The Notorious B.N.B. { The Swoon },1177497,Jessica,"Clinton Hill, Brooklyn",40.6893;-73.96602,Private room,"$279,00.-",1,120,19/6/19,1.28,11,362
242643,"BIG 1br, SLEEPS 4, dishwashr, TV",1273825,Lauryn,"Williamsburg, Brooklyn",40.70832;-73.94157,Entire home/apt,"$137,00.-",1,24,1/1/19,0.29,1,0
243229,2BR  Apt - 20min to Soho,1276497,Alon,"Bedford-Stuyvesant, Brooklyn",40.68016;-73.94878,Entire home/apt,"$280,00.-",3,5,9/7/17,0.05,1,365
243708,Williamsburg  - Quiet and Comfy stay,288711,Andy,"Williamsburg, Brooklyn",40.70875;-73.95508,Entire home/apt,"$199,00.-",30,242,1/4/19,2.59,1,102
245504,One Fabulous Private Room,714200,Baron,"Inwood, Manhattan",40.85888;-73.92886,Private room,"$71,00.-",4,229,21/6/19,2.45,1,26
245544,NY/ Big Room for 2 near Manhattan,1260921,Victor,"Kingsbridge, Bronx",40.8679;-73.90023,Private room,"$42,00.-",2,108,19/6/19,1.36,2,302
245574,Brooklyn Brownstone apartment,1288460,Al-,"Bedford-Stuyvesant, Brooklyn",40.6889;-73.95383,Entire home/apt,"$180,00.-",2,181,5/6/19,1.92,1,280
245607,big 1 bedroom apt very central,825022,Jaidev,"Chelsea, Manhattan",40.75127;-73.99637,Entire home/apt,"$226,00.-",5,34,1/7/19,0.39,1,302
246134,"Lovely, Large Room in Crown Heights",283604,Shelley,"Crown Heights, Brooklyn",40.67607;-73.94421,Private room,"$85,00.-",3,5,2/10/16,0.05,1,281
246351,"Sweet Apt, Steps From Gramercy Park",1292250,Jerry,"Gramercy, Manhattan",40.73834;-73.9823,Entire home/apt,"$135,00.-",1,5,17/8/15,0.06,1,0
246916,Quality Cozy Studio Next to Subway,3647,Rafael,"Elmhurst, Queens",40.7347;-73.88066,Entire home/apt,"$79,00.-",4,60,25/6/19,0.64,2,297
246938,Scandinavian-apt for up to 5. LES,936630,Jens,"Lower East Side, Manhattan",40.71876;-73.98851,Entire home/apt,"$154,00.-",1,238,23/6/19,2.59,1,246
248865,Loft Suite @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73787;-73.95385,Entire home/apt,"$199,00.-",3,34,22/4/19,0.37,28,60
248871,4 BEDROOM -2BATHRM WEST VILLAGE DUPLEX  TOWNHOUSE,605463,West Village,"West Village, Manhattan",40.73066;-74.00287,Entire home/apt,"$700,00.-",3,131,24/6/19,1.4,4,296
249414,Large & bright 900ft² 1br in WV,1306587,Andy,"West Village, Manhattan",40.73291;-74.00059,Entire home/apt,"$246,00.-",4,6,28/6/17,0.16,1,0
249618,At a very nice area in the WestSide,1307773,Karina,"Washington Heights, Manhattan",40.85099;-73.92822,Private room,"$125,00.-",60,4,3/7/15,0.06,1,364
249867,HANCOCK VERY SMALL ROOM,758441,Fred,"Bedford-Stuyvesant, Brooklyn",40.68707;-73.91918,Private room,"$100,00.-",1,7,7/10/18,0.08,4,281
250259,Pre-War Williamsburg Loft,1311398,Ben,"Williamsburg, Brooklyn",40.7184;-73.96019,Entire home/apt,"$295,00.-",5,125,7/7/19,3.04,1,0
250311,1 Bedroom Available In My Two Bedroom Flat,945499,Kyle,"Crown Heights, Brooklyn",40.67495;-73.95563,Private room,"$150,00.-",3,0,,,1,0
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,1311870,Christy,"Chinatown, Manhattan",40.71582;-73.99902,Entire home/apt,"$119,00.-",1,49,3/12/14,0.58,1,0
250536,The Lenox in Harlem,1313306,Yvette,"Harlem, Manhattan",40.81068;-73.94288,Private room,"$125,00.-",1,11,25/9/17,0.12,2,365
250537,The Lenox in Harlem,1313306,Yvette,"Harlem, Manhattan",40.81122;-73.94279,Entire home/apt,"$400,00.-",5,0,,,2,365
250801, Heart & Soul of Greenwich Village ,1314834,Rhona,"Greenwich Village, Manhattan",40.73129;-73.99944,Entire home/apt,"$850,00.-",3,107,23/5/19,1.15,1,249
251262,Prime Williamsburg Loft off Bedford,1278802,Anne,"Williamsburg, Brooklyn",40.71628;-73.95737,Private room,"$129,00.-",2,241,29/6/19,2.6,1,303
251277,Private Bdrm /Bath 1 block Ctrl Prk,1317343,Carol,"Upper West Side, Manhattan",40.78558;-73.9726,Private room,"$140,00.-",1,176,29/6/19,1.89,1,300
252076,+Highly Satisfactory LES dwelling++,297769,Tunji,"Chinatown, Manhattan",40.7146;-73.991,Private room,"$115,00.-",4,151,16/6/19,1.63,2,323
252607,Whole apartment / 2 bedroom in NYC,1325961,Chris,"East Harlem, Manhattan",40.79493;-73.94462,Entire home/apt,"$200,00.-",3,49,9/8/18,0.53,2,0
253332,"Spacious, modern loft in awesome neighborhood",552343,Cynthia,"Sunset Park, Brooklyn",40.6623;-73.99049,Entire home/apt,"$96,00.-",120,13,1/9/18,0.14,1,204
253466,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73693;-73.95284,Entire home/apt,"$199,00.-",3,33,24/6/19,0.47,28,60
253471,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73641;-73.9533,Entire home/apt,"$199,00.-",3,24,6/11/18,0.32,28,84
253475,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73794;-73.95254,Entire home/apt,"$199,00.-",3,59,24/6/19,0.66,28,60
253548,Well Kept  Private Room around  Brighton  Beach,1331493,Olia,"Brighton Beach, Brooklyn",40.58147;-73.96726,Private room,"$69,00.-",1,2,25/6/15,0.04,1,303
253590,Large 1 Bedroom furnished on UWS,1331850,G,"Upper West Side, Manhattan",40.79771;-73.96323,Entire home/apt,"$185,00.-",2,16,28/6/19,0.23,1,261
253623,Chez Carine - Privacy in Manhattan,1332108,Cici,"Harlem, Manhattan",40.81512;-73.94692,Private room,"$81,00.-",2,72,26/11/18,0.77,1,0
253800,Loft Suite @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.7373;-73.95323,Entire home/apt,"$199,00.-",3,24,25/4/19,0.26,28,60
253803,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73708;-73.95271,Entire home/apt,"$199,00.-",3,23,22/6/19,0.26,28,60
253806,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73652;-73.95236,Entire home/apt,"$199,00.-",3,43,2/7/19,0.47,28,60
253811,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73693;-73.95316,Entire home/apt,"$199,00.-",3,30,3/7/19,0.32,28,56
253815,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73784;-73.95324,Entire home/apt,"$199,00.-",3,39,29/6/19,0.44,28,84
253828,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73674;-73.95247,Private room,"$349,00.-",3,8,26/7/18,0.09,28,58
253839,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73783;-73.95259,Private room,"$249,00.-",3,3,3/11/15,0.03,28,60
253842,1 BR w/ Terrace @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73714;-73.95296,Private room,"$299,00.-",3,6,19/4/18,0.1,28,60
253846,Superior @ Box House,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73731;-73.9545,Private room,"$179,00.-",3,4,4/12/15,0.05,28,81
254131,"Read it 1st, A seprat fur BR, low $",1267021,Sharma,"Jackson Heights, Queens",40.74965;-73.89344,Private room,"$54,00.-",5,56,6/7/19,0.66,3,365
254168,2 BR Duplex @ Box House Hotel,417504,The Box House Hotel,"Greenpoint, Brooklyn",40.73793;-73.95316,Private room,"$599,00.-",3,7,16/11/18,0.08,28,60
254409,Husband & Wife Art-Filled Apartment,1336542,Stephanie,"Clinton Hill, Brooklyn",40.68197;-73.96549,Entire home/apt,"$110,00.-",1,2,13/1/14,0.03,1,0
255024,"3BR, 2 bathroom condo in Bushwick",1340007,Roger,"Bushwick, Brooklyn",40.70271;-73.91566,Entire home/apt,"$220,00.-",2,178,24/6/19,2.69,1,297
255476,"The BLUE OWL:
VEGETARIAN WBURG W PATIO & BACKYARD!",1302029,Bree,"Williamsburg, Brooklyn",40.7116;-73.9529,Private room,"$89,00.-",30,30,31/5/19,0.8,1,91
255601,Cozy 2 Bedroom 20 Min from City,1343630,Antonio,"Bedford-Stuyvesant, Brooklyn",40.69241;-73.94885,Entire home/apt,"$170,00.-",2,190,23/6/19,2.04,1,315
255957,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!,506779,Claudia,"Nolita, Manhattan",40.72004;-73.99424,Entire home/apt,"$495,00.-",7,25,30/6/19,0.27,2,-234
256078,"Entire apt NYC, Queens. 15 min from Times Square.",1346437,Cristina,"Sunnyside, Queens",40.74511;-73.92398,Entire home/apt,"$80,00.-",10,81,31/5/19,0.98,2,40
256328,Luxury Chelsea Townhouse at the High Line,1347034,Janine,"Chelsea, Manhattan",40.74599;-74.00253,Entire home/apt,"$760,00.-",2,7,22/6/19,0.08,1,361
256369,Alchemy BnB - room in artist loft,1348494,Pamela,"Cobble Hill, Brooklyn",40.68946;-73.99385,Private room,"$98,00.-",4,216,1/7/19,2.31,1,288
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,315401,Jaime,"Bedford-Stuyvesant, Brooklyn",40.68226;-73.95473,Entire home/apt,"$125,00.-",30,31,28/1/19,0.33,1,218
257568,Zen Den (Airport Pickup: JFK & LGA),1123923,Adolfo,"Cypress Hills, Brooklyn",40.67855;-73.8896,Private room,"$48,00.-",90,53,12/8/17,0.57,2,1
257787,Heart of Williamsburg. Brand New.,1356046,Daniel,"Williamsburg, Brooklyn",40.71408;-73.9489,Private room,"$64,00.-",3,247,21/6/19,2.65,2,117
258284,"Fresh, Clean Brooklyn Garden Apt.",1358312,S,"Clinton Hill, Brooklyn",40.68618;-73.96144,Entire home/apt,"$154,00.-",3,233,10/4/19,2.5,1,0
258397,Guest Apartment in Owner Occupied Home,1354758,Annie,"Park Slope, Brooklyn",40.67379;-73.98454,Entire home/apt,"$139,00.-",3,135,24/6/19,1.45,1,204
258686,My Home Is Your Home,1233267,Kim,"St. Albans, Queens",40.70554;-73.76637,Private room,"$75,00.-",4,20,30/12/15,0.23,1,0
258688,Spacious & Stylish Chelsea One Bedroom Apartment,436599,Chad,"West Village, Manhattan",40.74031;-74.00532,Entire home/apt,"$325,00.-",4,46,2/6/19,0.5,1,20
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,1359611,Andrea,"Chelsea, Manhattan",40.74618;-74.00392,Entire home/apt,"$195,00.-",365,10,26/10/14,0.12,1,0
258740,Spacious room in beautiful apt! ,1360043,Adrienne,"Harlem, Manhattan",40.81872;-73.94567,Private room,"$58,00.-",1,143,30/6/18,2.83,1,0
258838,"Oceanview,close to Manhattan",1360198,Marina,"Arrochar, Staten Island",40.59251;-74.06479,Entire home/apt,"$250,00.-",2,21,22/5/19,0.26,4,333
258876,"Affordable rooms,all transportation",1360198,Marina,"Arrochar, Staten Island",40.59101;-74.06685,Private room,"$50,00.-",7,0,,,4,189
259946,"Budget stay, near transportation",0,Marina,"Arrochar, Staten Island",40.59262;-74.06659,Entire home/apt,"$125,00.-",2,8,19/5/19,0.09,4,353
260451,Fort Greene brownstone 1BR- SUBLET,52335,Alexander,"Fort Greene, Brooklyn",40.69142;-73.97203,Entire home/apt,"$70,00.-",7,4,28/8/17,0.05,2,0
260765,NewYork Modern Pre-War LoftStudio ,0,Ro,"Upper East Side, Manhattan",40.76928;-73.95021,Entire home/apt,"$189,00.-",2,314,1/7/19,3.45,2,206
261194,Cozy Artist Duplex **Bedstuy Charm**,696482,Christine,"Bedford-Stuyvesant, Brooklyn",40.68338;-73.95289,Entire home/apt,"$130,00.-",3,18,18/6/19,0.25,1,1
261259,Apartment in Best location in NYC,1370358,Keiko,"West Village, Manhattan",40.72953;-74.00462,Entire home/apt,"$145,00.-",7,11,27/5/15,0.12,1,0
261344,Inspired in Historic Downtown NYC!,568103,Liah,"Financial District, Manhattan",40.70523;-74.01345,Private room,"$101,00.-",7,51,2/6/19,0.55,1,307
261674,Chelsea/West Village - 2bdrm apt,0,Lindsey,"Chelsea, Manhattan",40.74025;-74.00161,Private room,"$95,00.-",5,20,1/4/17,0.33,1,0
261781,1500+ sq ft 2BR West Village Loft,1359519,Nadya,"West Village, Manhattan",40.73378;-74.00429,Entire home/apt,"$375,00.-",7,8,30/12/17,0.12,1,0
262343,Cozy & Clean Lower East Side Apt.,1376385,Lauren,"Lower East Side, Manhattan",40.72087;-73.99022,Entire home/apt,"$153,00.-",31,59,6/6/19,0.63,1,27
262405,Spacious Townhome Apt in Brooklyn,1376778,Wade,"East Flatbush, Brooklyn",40.64468;-73.94219,Entire home/apt,"$92,00.-",4,54,24/6/19,0.62,1,27
262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Juliana,"Lower East Side, Manhattan",40.7193;-73.98966,Private room,"$80,00.-",5,10,31/12/18,0.46,1,348
262583,Landmark 2 Bedroom West Village NYC,605463,West Village,"West Village, Manhattan",40.73312;-74.0042,Entire home/apt,"$300,00.-",4,153,25/6/19,1.66,4,246
263005,2 bedroom apt in charming brick townhouse,1380060,Marisa And Colin,"Fort Greene, Brooklyn",40.69778;-73.97676,Entire home/apt,"$145,00.-",3,110,2/6/19,1.2,1,-15
263190,Room in East Village with Private Entrance,1020539,Dominique,"East Village, Manhattan",40.72534;-73.98591,Private room,"$88,00.-",2,69,1/1/19,0.91,2,0
263232,Cozy&Clean in a great neighborhood,1381171,Nicole,"Harlem, Manhattan",40.82151;-73.94516,Entire home/apt,"$155,00.-",1,1,27/1/19,0.18,1,5
263502,Prime Williamsburg 1/BD New Condo,1382749,Shaun,"Williamsburg, Brooklyn",40.72059;-73.9567,Entire home/apt,"$185,00.-",180,24,19/8/15,0.26,1,0
263776,City Skyline Views from every room!,1384111,Joanne,"Sunnyside, Queens",40.74558;-73.92324,Private room,"$73,00.-",2,95,2/1/19,1.02,2,0
263888,Contemporary & Classic Sanctuary on the Hudson,1384559,C,"Upper West Side, Manhattan",40.79433;-73.9765,Entire home/apt,"$225,00.-",2,129,28/4/19,1.41,1,107
264323,Comfortable Manhattanville,305972,Allan,"Morningside Heights, Manhattan",40.81055;-73.95549,Private room,"$85,00.-",7,171,31/3/19,1.84,2,144
265036,Private room w/ queen bed + rooftop,21188,Leo,"Crown Heights, Brooklyn",40.6711;-73.95231,Private room,"$99,00.-",2,20,9/6/19,0.59,1,98
265064,Zen Eyrie –Airport Pick-Up: JFK/LGA,1123923,Adolfo,"Cypress Hills, Brooklyn",40.67962;-73.88928,Private room,"$48,00.-",90,17,3/5/17,0.27,2,0
265145,Studio sublet in Hell's kitchen,1390947,Akiko,"Theater District, Manhattan",40.76217;-73.98411,Entire home/apt,"$200,00.-",5,8,8/1/15,0.09,1,0
265506,Luxury NYC 2 Bedroom with Terrace,1392440,Sandra,"Upper East Side, Manhattan",40.76128;-73.96463,Entire home/apt,"$485,00.-",7,11,1/11/15,0.12,1,0
265831,Bright unique designer loft in Soho,1394190,Jen,"Nolita, Manhattan",40.72313;-73.99438,Entire home/apt,"$310,00.-",5,5,5/7/18,0.09,1,89
265912,Spacious  2 bed Loft apartment Bedford L,1394719,Jill,"Williamsburg, Brooklyn",40.7177;-73.95576,Entire home/apt,"$110,00.-",4,0,,,1,354
266146,Beautiful studio by Central Park,1385157,Brian,"Upper West Side, Manhattan",40.78448;-73.97289,Entire home/apt,"$109,00.-",30,36,19/3/19,0.39,5,286
266155,One bed suite with private garden,1385157,Brian,"Upper West Side, Manhattan",40.78304;-73.97447,Entire home/apt,"$167,00.-",30,16,31/3/19,0.17,5,252
266351,SUNNY 1 Bedroom APT in Fort Greene - BROOKLYN,1396546,Elena,"Fort Greene, Brooklyn",40.68737;-73.97125,Entire home/apt,"$147,00.-",15,5,12/7/18,0.12,1,189
266437,West Village cozy 2 bedroom  NYC ,1397061,Asia Joanna,"Chelsea, Manhattan",40.74139;-74.0005,Entire home/apt,"$220,00.-",4,0,,,1,0
266449,2 Bedroom Gem - Prime LES Location,1397115,Drew,"Lower East Side, Manhattan",40.71992;-73.98773,Entire home/apt,"$195,00.-",4,68,3/6/19,0.77,1,271
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY,1398809,Roberto  Mike,"Little Italy, Manhattan",40.71905;-73.99677,Entire home/apt,"$199,00.-",28,89,30/6/18,0.99,1,0
267376,BIG ROOM / DOWNTOWN  LOFT /,638721,Fred,"Financial District, Manhattan",40.70741;-74.00102,Private room,"$65,00.-",30,10,24/6/19,1.02,1,0
267435,Large Sunny Bedroom in QNS NYC,1402454,Jocelin,"Rego Park, Queens",40.73349;-73.86009,Private room,"$55,00.-",1,38,1/7/19,0.85,1,0
267535,Home Away From Home-Room in Bronx,1402951,Clara,"Wakefield, Bronx",40.89557;-73.8447,Private room,"$50,00.-",2,15,9/6/19,0.17,1,337
267652,Private clean pleasant spacious room.,164675,Janice,"Kensington, Brooklyn",40.64277;-73.97296,Private room,"$60,00.-",2,20,21/1/19,0.42,1,347
267708,"Charming Hotel Alternative
Mount Sinai",661399,Vivianne,"East Harlem, Manhattan",40.79111;-73.94466,Private room,"$99,00.-",3,25,15/6/19,0.96,2,127
268392,SUNNY 2-bdrm CHILD-friendly Uptwn by Centrl Park!,1406773,Eyal And Amy,"Harlem, Manhattan",40.79951;-73.95257,Entire home/apt,"$130,00.-",2,35,27/5/19,0.42,1,41
268481,Resort-like living in Williamsburg,1380703,Vishal,"Williamsburg, Brooklyn",40.71647;-73.93974,Entire home/apt,"$290,00.-",30,1,24/9/13,0.01,1,0
268868,Hudson Yards with views of The Highline Park,1408733,Sergio,"Chelsea, Manhattan",40.75114;-74.00195,Entire home/apt,"$350,00.-",3,64,2/6/19,0.7,1,18
269283,Brooklyn: A Huge Bedroom + Good Vibes,1410714,Antoinette,"Crown Heights, Brooklyn",40.66431;-73.93216,Private room,"$50,00.-",3,26,16/2/19,0.33,1,158
269889,One stop from Midtown Manhattan!,1413098,M,"Long Island City, Queens",40.74579;-73.95012,Private room,"$96,00.-",2,244,25/6/19,2.74,1,270
270139,"Private Room Very Near L train, Bushwick",1093220,Chavisa,"Bushwick, Brooklyn",40.70278;-73.92673,Private room,"$45,00.-",15,21,15/1/19,0.29,3,88
270231,Cozy New York  City private room,1366310,Janina,"Woodside, Queens",40.74409;-73.91122,Private room,"$85,00.-",2,270,7/7/19,2.95,2,306
270315,Bed-stuy Royal Room,1398639,Juliet,"Bedford-Stuyvesant, Brooklyn",40.68812;-73.93254,Private room,"$34,00.-",10,16,27/3/19,0.19,3,216
270345,SUPER CUTE EAST VILLAGE APARTMENT,1415590,Cameron,"East Village, Manhattan",40.72454;-73.99151,Entire home/apt,"$250,00.-",3,24,27/6/19,0.26,1,16
270680,GREAP STUDIO / 4PPL IN MIDTOWN,1315849,Javier Pedraza,"Williamsburg, Brooklyn",40.71073;-73.96207,Private room,"$190,00.-",1,30,28/6/19,0.33,2,365
270681,BEDFORD AV.  ROOM IN WILLIAMSBURG..,1315849,Javier Pedraza,"Williamsburg, Brooklyn",40.71028;-73.96128,Private room,"$75,00.-",2,5,7/9/15,0.06,2,365
271083,Sleep & Wake near Botanical Gardens,1217923,Kevin,"Prospect-Lefferts Gardens, Brooklyn",40.65772;-73.96131,Entire home/apt,"$93,00.-",4,115,12/6/19,1.25,1,312
271128,Tranquil in the heart of Brooklyn 2,1417166,Lex,"Bedford-Stuyvesant, Brooklyn",40.68884;-73.95059,Private room,"$60,00.-",5,9,25/6/19,0.19,2,33
271130,Tranquil in the heart of Brooklyn 1,1417166,Lex,"Bedford-Stuyvesant, Brooklyn",40.6865;-73.95372,Private room,"$65,00.-",5,45,26/5/19,0.52,2,0
271694,"Easy, comfortable studio in Midtown",1387370,James,"Midtown, Manhattan",40.75282;-73.97315,Entire home/apt,"$125,00.-",365,19,8/9/15,0.21,1,365
271950,Huge luxury 1BR apt near Central Park South(4 ppl),1362808,Max,"Upper East Side, Manhattan",40.76373;-73.96897,Entire home/apt,"$300,00.-",3,5,31/12/18,0.08,1,27
271954,Beautiful brownstone apartment,1423798,Aj,"Greenwich Village, Manhattan",40.73388;-73.99452,Entire home/apt,"$150,00.-",2,203,20/6/19,2.22,1,300
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,1423613,Arthur,"Washington Heights, Manhattan",40.85774;-73.92901,Entire home/apt,"$56,00.-",122,20,2/1/18,0.41,1,216
272044,Luxury Designer Downtown Apartment,1195295,M,"East Village, Manhattan",40.72257;-73.98465,Entire home/apt,"$299,00.-",3,49,27/10/18,0.53,1,365
272427,Spacious room on charming block in Greenpoint!,511993,Diana,"Greenpoint, Brooklyn",40.72723;-73.95728,Private room,"$60,00.-",4,6,21/4/19,0.07,1,303
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",1402817,Valerie,"Fort Greene, Brooklyn",40.69135;-73.97321,Entire home/apt,"$88,00.-",5,7,18/6/17,0.08,1,0
272738,Guest Room in Authentic Williamsburg Factory Loft,1427381,Elizabeth,"Williamsburg, Brooklyn",40.70513;-73.95505,Private room,"$60,00.-",2,35,30/6/19,0.38,2,161
273190,6 Bedroom Landmark West Village Townhouse,605463,West Village,"West Village, Manhattan",40.73301;-74.00268,Entire home/apt,"$1300,00.-",5,28,25/9/18,0.31,4,297
273256,Beautiful bed and bath - Manhattan,1429642,Delia,"East Harlem, Manhattan",40.79793;-73.93612,Private room,"$200,00.-",6,0,,,1,0
274062,Beautiful Room Near Central Park!,1433395,Stacia,"Harlem, Manhattan",40.80285;-73.95166,Private room,"$99,00.-",2,54,24/6/19,0.88,1,50
274329,Fantastic 1-bedroom basement apt.,1434654,Andrew,"Bushwick, Brooklyn",40.70642;-73.91665,Entire home/apt,"$110,00.-",3,115,25/6/19,1.75,2,28
274376,"Private Clinton Hill, Brooklyn Apt",1434931,Aaron,"Clinton Hill, Brooklyn",40.68156;-73.96537,Entire home/apt,"$135,00.-",5,6,24/6/19,0.13,1,317
274743,Charming furnished Studio-Loft,1436404,Catherine,"Upper East Side, Manhattan",40.77368;-73.95198,Entire home/apt,"$110,00.-",15,1,31/8/14,0.02,1,275
275976,Lovely 2 bedroom apartment with backyard access,1417757,Kwab,"Bedford-Stuyvesant, Brooklyn",40.68631;-73.93702,Entire home/apt,"$165,00.-",3,204,30/6/19,2.31,1,80
276216,Nights in White Satin in the Slope,1440691,Dena,"Sunset Park, Brooklyn",40.65992;-73.99042,Entire home/apt,"$127,00.-",180,1,1/9/16,0.03,1,365
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,"Prospect Heights, Brooklyn",40.67847;-73.97038,Entire home/apt,"$402,00.-",3,89,23/6/19,0.97,1,340
276482,Comfortable Manhattanville.,305972,Allan,"Harlem, Manhattan",40.81371;-73.95585,Private room,"$85,00.-",6,130,2/6/19,1.42,2,97
277207,Beautiful lrg 1800's syle apt share,1447684,Rosa,"Greenpoint, Brooklyn",40.72868;-73.95835,Private room,"$75,00.-",7,15,8/6/19,0.25,3,365
277370,Location wins for East Village Apt,1448432,Jim,"East Village, Manhattan",40.73168;-73.98662,Entire home/apt,"$139,00.-",30,52,13/5/19,0.6,1,314
277883,Sunny Entire Apt with Romantic Bedroom,950657,Michelle,"Prospect-Lefferts Gardens, Brooklyn",40.65689;-73.9533,Entire home/apt,"$70,00.-",6,58,29/12/17,0.63,1,0
278090,Furnished room for rent - Manhattan,1451723,Bia,"East Harlem, Manhattan",40.7928;-73.93967,Private room,"$50,00.-",3,208,11/6/19,2.32,1,339
278145,Large Room in a Huge NY apartment.,1452026,Heidi,"Astoria, Queens",40.77117;-73.91905,Private room,"$30,00.-",5,3,20/6/17,0.03,1,0
278631,West Village NYC Sun-filled Studio!,1132207,Cathryne,"West Village, Manhattan",40.73729;-74.00807,Entire home/apt,"$250,00.-",30,7,21/4/13,0.08,1,35
278876,"Large, furnished room in a 2 bedroom!",368528,Ally,"Crown Heights, Brooklyn",40.66984;-73.95141,Private room,"$64,00.-",1,1,18/3/17,0.04,1,0
279093,Huge Apartment!  Amazing View!,1455825,Erica,"Harlem, Manhattan",40.82977;-73.94071,Entire home/apt,"$300,00.-",3,2,10/4/18,0.06,1,365
279857,#1 Yellow Block BnB/see at Net Flix Show Stay Here,1420300,Gordy,"Bedford-Stuyvesant, Brooklyn",40.68492;-73.95489,Entire home/apt,"$800,00.-",4,122,2/7/19,1.37,1,257
279969,Cozy Brownstone Inn I(studio),0,Naimah,"Bedford-Stuyvesant, Brooklyn",40.68255;-73.91957,Entire home/apt,"$100,00.-",3,63,18/6/19,0.72,2,5
280315,Crown Height's Brooklyn Cozy Apt,1151818,Gabrielle,"Crown Heights, Brooklyn",40.67392;-73.94662,Entire home/apt,"$250,00.-",5,26,31/10/14,0.28,1,0
281521,Amazing West Village 2br,70614,Vimal,"West Village, Manhattan",40.73879;-74.00425,Entire home/apt,"$200,00.-",27,1,2/10/12,0.01,1,0
281756,Authentic NY Charming Artist Loft,1468658,Barbara,"Greenpoint, Brooklyn",40.73321;-73.95587,Entire home/apt,"$140,00.-",5,14,19/6/19,0.16,1,0
281851,Beautiful Private Bedroom - Downstairs,1469036,Tw,"Harlem, Manhattan",40.80671;-73.95082,Private room,"$130,00.-",1,107,25/6/19,2.38,1,304
282341,Kensington/Ditmas Park pied-a-terre,1471384,Dan,"Kensington, Brooklyn",40.6433;-73.97386,Entire home/apt,"$90,00.-",30,3,30/7/17,0.05,1,286
282443,QT STUDIO FOR ROMANTIC COUPLES,36897,Lydia,"Chinatown, Manhattan",40.71601;-73.99123,Entire home/apt,"$90,00.-",3,107,18/5/19,1.17,1,0
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",1464358,Dian,"Bedford-Stuyvesant, Brooklyn",40.68106;-73.9292,Private room,"$97,00.-",3,29,25/6/19,1.57,1,118
282863,Cozy & Charming Boerum Hill Flat,322934,Kate,"Gowanus, Brooklyn",40.68131;-73.98879,Entire home/apt,"$91,00.-",6,69,21/6/19,0.76,1,265
282977,Park Slope Brooklyn!  Sunny Bedroom.,1474071,Diana,"Park Slope, Brooklyn",40.67264;-73.98136,Private room,"$125,00.-",3,232,6/7/19,2.52,1,303
283072,One bedroom sharing Bathroom,1474637,Eliza,"Cypress Hills, Brooklyn",40.67889;-73.86404,Private room,"$75,00.-",7,0,,,1,0
